position COMBINED_rate(cM/Mb) Genetic_Map(cM)
15677012 0.269108655148541 2.17269763050477
15678150 0.268626891735682 2.17300387615433
15678686 0.275478222271975 2.1731478601683
15678800 0.284447076459651 2.17317926468564
15679441 2.09717687144749 2.17336159526165
15680331 1.68472185274387 2.17522808267724
15680658 0.900724985188252 2.17577898672308
15680738 0.420783822464318 2.1758510447219
15682296 0.371262962208476 2.1765066259173
15682795 0.36606319619902 2.17669188613544
15683850 0.377719602818296 2.17707808280743
15683916 0.377205153670527 2.17710301230122
15684071 0.423733137687436 2.17716147910004
15684109 0.48084526266711 2.17717758095927
15684435 0.474856037405983 2.1773343365149
15685042 0.617487822207587 2.1776225741296
15685295 0.881779095002513 2.17777879854862
15685581 1.23826583970548 2.17803098736979
15687150 15.9165220106125 2.17997382647229
15687842 0.716207536545837 2.19098805970363
15688352 0.715976948899732 2.19135332554727
15688426 0.715734251666452 2.19140630784149
15688705 0.715314005932017 2.19160599769771
15689531 0.714879613491981 2.19219684706661
15689656 0.715065168692847 2.19228620701829
15690012 0.715358900353259 2.19254077021835
15690057 0.746745954300877 2.19257296136886
15690175 6.44205769019857 2.19266107739147
15690867 0.862548870755884 2.19711898131309
15691109 0.695887551458834 2.19732771813981
15691616 0.706512975113849 2.1976805331284
15691654 0.720547543392446 2.19770738062145
15691787 1.08185083166222 2.19780321344473
15691900 1.53397135871775 2.1979254625887
15692704 0.751660234685865 2.19915877556111
15692887 0.937990759124063 2.19929632938406
15692921 1.1544902450598 2.19932822106987
15693236 1.15335715498465 2.19969188549706
15693710 0.65002956385723 2.20023857678853
15694915 0.76293903286659 2.20102186241297
15696322 0.765968116649373 2.20209531763222
15697797 0.77140323476103 2.20322512060428
15698407 0.761781280299909 2.20369567657748
15698937 0.695292641992206 2.20409942065604
15699058 0.503523094004596 2.20418355106572
15699702 0.388721495821251 2.20450781993826
15700735 0.389379453360524 2.20490936924344
15700986 0.391626651732544 2.20500710348624
15701104 0.39155607467578 2.20505331543114
15701222 0.390750003047962 2.20509951904795
15701468 0.381836482381991 2.2051956435487
15701711 0.364712638454556 2.20528842981392
15701735 0.35035731642776 2.20529718291724
15702149 0.342867565304276 2.20544223084624
15702266 0.33648445437502 2.20548234635139
15703181 0.333987034872968 2.20579022962714
15703909 0.33187665203265 2.20603337218853
15704155 0.327630089992277 2.20611501384493
15704963 0.328354309979509 2.20637973895764
15705574 0.432056481159903 2.20658036344104
15706210 0.424503626197553 2.20685515136305
15707218 0.404808687343655 2.20728305101826
15707469 0.404295650166481 2.20738465799879
15708606 0.323418743892617 2.20784434215302
15712081 0.320512827670039 2.20896822228805
15712688 0.330675700543982 2.20916277357445
15712840 0.301567912996941 2.20921303628093
15713000 0.301254788484149 2.20926128714701
15713557 0.296124141844846 2.20942908606419
15713594 0.290519715425948 2.20944004265744
15713683 0.29065144515175 2.20946589891212
15714631 0.301534094435972 2.20974143648212
15714973 0.309475141753962 2.20984456114242
15715193 0.317861693704686 2.2099126456736
15715352 0.324098561835045 2.2099631856829
15715460 0.327638105322909 2.20999818832758
15716458 0.331969744746853 2.21032517115669
15716794 0.340241925744034 2.21043671299093
15717034 0.358142722717608 2.21051837105311
15717591 0.425827090739133 2.21071785654966
15719054 0.464964729184005 2.21134084158341
15719503 0.473668571008001 2.21154961074681
15719676 0.950694036403373 2.2116315554096
15720938 4.74758914155249 2.21283133128354
15721098 5.98413485663767 2.21359094554619
15721902 5.98375807046069 2.21840218997092
15722014 5.98794838451637 2.21907237087482
15726651 6.77259253893152 2.24683848753382
15728501 7.82297087897912 2.25936778373084
15736843 8.05219966734811 2.32462700680329
15745890 5.35291203644675 2.39747525719378
15746689 4.75082045852146 2.4017522339109
15762199 4.12448955941261 2.47543745922257
15764466 2.20172094403521 2.48478767705376
15767574 1.46835984168172 2.49163062574782
15767793 1.07093333601954 2.49195219655315
15768005 1.07687957115548 2.49217923442039
15768430 1.0703732088604 2.49263690823813
15769543 1.90560382992055 2.49382823361959
15769988 2.64673090605088 2.4946762273239
15770164 3.47611360388335 2.49514205196337
15770278 3.07825733705352 2.49553832891421
15770528 3.17861513468725 2.49630789324847
15771013 3.21607421035324 2.4978495215888
15771019 3.14703578607411 2.49786881803406
15771166 3.11084709781929 2.49833143229461
15771167 3.1341855289345 2.49833454314171
15771520 2.3765313765719 2.49944091063342
15772429 2.08523374743317 2.50160117765473
15773062 2.08246501336495 2.50292113061685
15773354 2.04942904195854 2.50352921040076
15773366 2.0169777020475 2.50355380354926
15773765 1.95151460976037 2.50435857765238
15774142 1.0576036907008 2.50509429866026
15776388 0.998786940066362 2.50746967654957
15776876 0.992721010139685 2.50795708457632
15777013 0.989762346401635 2.50809308735471
15778490 0.993416852280004 2.50955496634035
15779465 0.993808372054452 2.51052354777132
15779727 0.993722381325969 2.5107839255648
15779884 0.99161410288479 2.51093993997867
15780252 0.992239710555661 2.51130485396853
15780619 0.992772437308178 2.5116690059423
15781903 1.00419917844522 2.51294372575181
15782120 1.01177256044676 2.51316163697353
15782670 0.977555883833606 2.51371811188177
15783413 0.929829903529023 2.51444443590346
15784451 0.919754321126415 2.51540959934333
15784511 0.912303466204823 2.51546478460259
15784682 0.905951581294759 2.51562078849531
15784927 0.900348328975696 2.51584274663273
15785344 0.893492069778105 2.51621819188591
15786453 0.90368044158121 2.5172090745913
15786722 17.597371588531 2.51745216463008
15786770 48.6088978455358 2.51829683846633
15787236 48.6088978455358 2.54094858486235
15787360 48.6088978455358 2.5469760881952
15788108 42.6235427128131 2.58333554378366
15788149 2.21751502948667 2.58508310903488
15788657 2.1489235757591 2.58620960666986
15788716 2.15458993683468 2.58633639316083
15788939 2.184048869743 2.58681686671675
15789194 2.24073237370783 2.58737379917853
15789446 2.24436013115518 2.58793846373671
15790044 2.19793132268156 2.58928059109514
15790126 1.93862990171792 2.5894608214636
15790510 1.00933876833369 2.59020525534586
15790773 0.662439231811014 2.59047071144193
15792296 0.145388329856878 2.59147960639198
15793892 0.145388329856878 2.59171164616643
15795132 0.142878955493821 2.59189192769545
15796543 0.142876990736614 2.59209352990165
15798484 0.142876990736614 2.59237085414067
15800955 0.147858030090818 2.59272390318478
15800971 0.151308038225201 2.59272626891326
15801591 0.198980477036997 2.59282007989696
15802218 0.949826698397494 2.59294484065607
15802634 1.91244442722828 2.5933399685626
15802677 2.30972695951432 2.59342220367297
15803369 3.64515817671922 2.59502053472895
15803536 3.81127839707817 2.59562927614447
15803938 3.04434908087211 2.59716141006009
15803988 1.64550012614059 2.59731362751414
15804447 1.00033684542504 2.59806891207203
15804594 0.390555738006456 2.59821596158831
15805485 0.380424102615027 2.59856394675087
15807036 0.382915492560775 2.59915398453403
15807764 0.609779440173985 2.59943274701262
15807775 0.830407696993945 2.59943945458646
15808442 0.830801012605589 2.59999333652035
15808638 0.769952033846675 2.60015617351882
15808807 0.611287785962178 2.60028629541254
15809075 0.48031903859546 2.60045012053918
15809478 0.448048923943492 2.60064368911173
15809588 0.448460677122619 2.60069297449337
15811181 0.448108095862646 2.60140737235202
15811316 0.442155830728717 2.60146786694497
15811400 0.434459710702485 2.60150500803475
15811864 0.420199734369333 2.60170659734051
15812037 0.40710074679308 2.60177929189456
15812054 0.392591657334026 2.60178621260725
15812171 0.390206576626881 2.60183214583116
15812235 0.375229711150657 2.60185711905207
15813291 0.365551999207152 2.60225336162704
15813536 0.365262047786774 2.60234292186685
15815507 0.503015981553593 2.60306285336303
15815857 0.56295450491923 2.60323890895658
15816003 0.903032158556622 2.6033211003143
15816078 1.23750330821572 2.60338882772619
15816079 1.33423608551963 2.6033900652295
15816708 1.34946575243801 2.60422929972729
15816760 1.35340574050617 2.60429947194641
15816777 1.35646796787484 2.604322479844
15817293 1.22047124735236 2.60502241731543
15817541 0.851048593837052 2.60532509418477
15817685 0.689014655159793 2.60544764518228
15817733 0.631626460184388 2.60548071788573
15817792 0.551117257544023 2.60551798384688
15817817 0.469155591498854 2.60553176177832
15817935 0.409168916286237 2.60558712213812
15820056 0.332803488368525 2.60645496940956
15820711 0.332562941879674 2.60667295569444
15821379 0.331446360035496 2.60689510773962
15821468 0.320681301201824 2.60692460646566
15821545 0.30990425621731 2.60694929892585
15822697 0.309690547262801 2.60730630862902
15822958 0.31041148288978 2.60738713786185
15823669 0.322009497371848 2.60760784042619
15825069 0.439131195030183 2.60805865372251
15825092 0.439702673992498 2.60806875373999
15825739 0.448060239706232 2.60835324137007
15826264 0.452892234034335 2.60858847299591
15826408 0.455652045168998 2.60865368947761
15826520 0.456768835958986 2.60870472250667
15827479 0.467248574658056 2.60914276382036
15827520 0.466469133118216 2.60916192101192
15828510 0.455742267070187 2.6096237254537
15829040 0.465909583253791 2.60986526885525
15829249 0.536031908091283 2.60996264395815
15829499 0.73121126252214 2.61009665193517
15829945 0.756513261674928 2.61042277215826
15831327 0.21363940197 2.61146827348589
15831830 0.0948717058245712 2.61157573410508
15836739 0.0919710560391188 2.61204145930898
15837743 0.371712784497022 2.61213379824924
15838583 0.371677951724405 2.61244603698822
15839662 0.208610120865938 2.61284707749813
15839729 0.0873373486005603 2.61286105437623
15840803 0.0864619933877934 2.61295485468862
15841045 0.0854575480819512 2.61297577849102
15841337 0.0855755385912968 2.61300073209506
15841472 0.0857087480425854 2.61301228479277
15841627 0.0856669400803513 2.61302556964872
15841965 0.0861969249152905 2.61305452507447
15842028 0.0862934386969774 2.61305995548074
15842238 0.0869298773030635 2.61307807710286
15842377 0.0872772357887783 2.61309016035581
15843580 5.43534900561774 2.61319515487046
15843864 0.360294428855962 2.61473879398806
15844112 0.360294428855962 2.61482814700642
15845333 0.387851612135893 2.61526806650405
15845908 0.441189949949346 2.61549108118103
15845923 0.491415843952494 2.61549769903028
15846586 0.505670961350195 2.61582350773482
15846625 0.507534622580391 2.61584322890231
15846793 0.507534622580391 2.6159284947189
15847783 0.380158133893257 2.61643095399526
15849243 0.304389391075043 2.61698598487074
15849366 0.221339653507524 2.61702342476584
15849568 0.220353787121199 2.61706813537585
15849745 0.220353787121199 2.61710713799617
15850208 0.217875605742684 2.61720916179961
15850475 0.198389290551033 2.61726733458634
15850618 0.195980171259112 2.61729570425489
15862749 0.386076613196003 2.61967313971244
15862984 3.70936674046675 2.61976386771654
15863223 4.44898472099613 2.62065040636751
15863281 6.54452904597996 2.62090844748133
15863854 33.2374209509422 2.62465846262467
15864100 33.7331990477235 2.63283486817861
15864131 34.2248321671744 2.63388059734908
15864444 34.2618076329865 2.64459296981741
15865486 6.80265036931956 2.68029377337098
15866138 6.09108877335578 2.68472910141178
15866757 6.27232529543085 2.68849948536249
15867006 22.4751743844455 2.69006129436105
15867087 27.1445840646042 2.69188178348619
15867736 36.2877374365346 2.70949861854412
15867847 44.1322252884306 2.71352655739957
15867985 44.8560932857003 2.71961680448937
15868074 44.8510408570309 2.7236089967918
15868262 38.8423382911932 2.73204099247292
15868274 34.797372412855 2.73250710053242
15868346 34.7097631963419 2.73501251134614
15868655 34.6239034364387 2.74573782817381
15869101 1.59645760514504 2.76118008910646
15869699 1.58142019541899 2.76213477075434
15874444 0.735311752509658 2.7696386095816
15874590 0.352819279341817 2.76974596509747
15874971 0.314440328426037 2.7698803892429
15876534 0.315532755660177 2.77037185947623
15876745 0.317994357807387 2.77043843688767
15878601 0.403851862041617 2.77102863441577
15879499 0.499485603452014 2.77139129338788
15888257 0.485649178582277 2.77576578830291
15888926 0.480376865837609 2.77609068760338
15891852 0.435013271570236 2.77749627031282
15894133 0.228661855947427 2.77848853558528
15895404 0.204666365920027 2.77877916480418
15897361 0.122318173044319 2.77917969688229
15897744 0.123278479662206 2.77922654474257
15898744 2.55136983188858 2.77934982322223
15898757 3.28698414756808 2.77938299103004
15899123 0.0581032387894301 2.78058602722805
15899282 0.0554423023077034 2.78059526564302
15899909 0.0538907759592606 2.78063002796657
15900079 0.0528409113042779 2.78063918939848
15900138 0.052082877947399 2.78064230701225
15900164 0.0516309315437934 2.78064366116707
15900524 0.0515799891220663 2.78066224830243
15900609 0.051560969788356 2.7806666326015
15901043 0.051560969788356 2.78068901006239
15901086 0.051560969788356 2.78069122718409
15901617 0.051560969788356 2.78071860605905
15902049 0.0516711725309994 2.780740880398
15902401 0.0518756295539219 2.78075906865073
15904054 0.0533777122898845 2.78084481906638
15904137 0.0533788239461592 2.7808492494165
15904368 0.055146280616677 2.78086157992484
15904924 0.340540611654984 2.78089224125686
15906286 0.344478605489165 2.78135605756993
15907003 0.0673539526390826 2.78160304873007
15907108 0.058188673113797 2.78161012089509
15907443 0.0601778639650877 2.78162961410059
15907610 0.0617752478243997 2.78163966380387
15907950 0.0617752478243997 2.78166066738813
15909280 0.0617752478243997 2.78174282846774
15909678 0.0617752478243997 2.78176741501637
15909774 0.0617752478243997 2.78177334544016
